CLUSTER,3
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD8895,0.059988,6.98893,5,0.941176,0.139779,0.625044,1.18359,0.565987,0.050437,3.80547,
TD8896,0.060016,6.91165,5,0.941176,0.138233,0.625043,1.18588,0.567101,0.052413,3.76662,
TD8897,0.05995,6.83839,5,0.941176,0.136768,0.624915,1.18806,0.568042,0.054251,3.72988,
TD8898,0.060025,6.76972,5,0.941176,0.135394,0.624958,1.19018,0.569108,0.056076,3.69536,
TD8899,0.059956,6.67408,5,0.941176,0.133482,0.625028,1.19312,0.570412,0.058509,3.64739,
TD8900,0.059971,6.61449,5,0.941176,0.13229,0.624959,1.195,0.571271,0.059971,3.61746,
TD8901,0.059989,6.53239,5,0.941176,0.130648,0.625041,1.19765,0.572455,0.062058,3.57627,
TD8902,0.059948,6.48088,5,0.941176,0.129618,0.624973,1.19929,0.573126,0.063297,3.55044,
TD8903,0.060043,6.41026,5,0.941176,0.128205,0.625,1.20159,0.574145,0.065064,3.51496,
TD8904,0.059968,6.34585,5,0.941176,0.126917,0.62496,1.20371,0.57504,0.066737,3.4826,
TD8905,0.059985,6.27025,5,0.941176,0.125405,0.625039,1.20623,0.576131,0.068555,3.44467,
TD8906,0.059979,6.20476,5,0.941176,0.124095,0.625026,1.20847,0.577042,0.070217,3.41179,
TD8907,0.059951,6.1488,5,0.941176,0.122976,0.624923,1.21035,0.577782,0.071531,3.38368,
TD8908,0.060016,6.08272,5,0.941176,0.121655,0.625,1.21265,0.57867,0.073195,3.35047,
TD8909,0.059952,6.02531,5,0.941176,0.120506,0.625025,1.21471,0.579434,0.074613,3.32165,
TD8910,0.060025,14.082,4.41176,0.470588,0.21123,0.650062,1.29123,0.495159,0.114945,7.36173,
TD8911,0.059955,13.8624,4.41176,0.470588,0.207936,0.649974,1.29388,0.498007,0.120603,7.25143,
TD8912,0.060079,13.6542,4.41176,0.470588,0.204813,0.64994,1.29653,0.500768,0.126131,7.14678,
TD8913,0.060013,13.2626,4.41176,0.470588,0.198939,0.650033,1.30153,0.505968,0.135942,6.9501,
TD8914,0.059987,13.0762,4.41176,0.470588,0.196143,0.650049,1.304,0.508336,0.140569,6.85633,
TD8915,0.059981,12.8991,4.41176,0.470588,0.193486,0.650113,1.30635,0.510642,0.144792,6.76733,
TD8916,0.059975,12.7267,4.41176,0.470588,0.1909,0.650016,1.30871,0.512886,0.148902,6.68072,
TD8917,0.059978,12.5608,4.41176,0.470588,0.188413,0.650024,1.311,0.514995,0.152771,6.59727,
TD8918,0.059991,12.4012,4.41176,0.470588,0.186018,0.649977,1.31323,0.516974,0.15641,6.51697,
TD8919,0.060051,12.101,4.41176,0.470588,0.181516,0.649977,1.31759,0.52095,0.163364,6.36606,
TD8920,0.05994,11.9581,4.41176,0.470588,0.179372,0.650075,1.31965,0.52272,0.166517,6.29417,
TD8921,0.059988,11.8203,4.41176,0.470588,0.177305,0.64997,1.32177,0.524527,0.169622,6.22488,
TD8922,0.059954,11.5574,4.41176,0.470588,0.17336,0.649957,1.32577,0.527738,0.175238,6.09246,
TD8923,0.060026,11.4335,4.41176,0.470588,0.171502,0.649993,1.32771,0.52937,0.177933,6.03016,
TD8924,0.059955,11.3122,4.41176,0.470588,0.169683,0.649887,1.32965,0.530826,0.18043,5.96917,
TD8925,0.059989,11.0834,4.41176,0.470588,0.166251,0.649903,1.33341,0.533666,0.185093,5.85398,
TD8926,0.059953,10.9754,4.41176,0.470588,0.164632,0.650021,1.33523,0.535053,0.187406,5.79956,
TD8927,0.060054,10.8696,4.41176,0.470588,0.163043,0.65,1.337,0.536413,0.189538,5.74633,
TD8928,0.060016,10.6695,4.41176,0.470588,0.160043,0.65004,1.34047,0.538944,0.193518,5.64564,
TD8929,0.060005,10.5736,4.41176,0.470588,0.158604,0.650013,1.34218,0.540048,0.195348,5.59728,
TD8930,0.060008,10.391,4.41176,0.470588,0.155864,0.650084,1.34547,0.542278,0.198987,5.50526,
TD8931,0.060021,10.304,4.41176,0.470588,0.15456,0.650052,1.34706,0.543405,0.20067,5.46149,
TD8932,0.060061,10.1368,4.41176,0.470588,0.152053,0.650025,1.35018,0.545362,0.203751,5.37734,
TD8933,0.05997,10.0578,4.41176,0.470588,0.150867,0.649987,1.35165,0.546392,0.205306,5.33757,
TD8934,0.060054,9.90589,4.41176,0.470588,0.148588,0.64995,1.35459,0.548167,0.208024,5.26102,
TD8935,0.060044,9.76324,4.41176,0.470588,0.146449,0.649988,1.35747,0.549915,0.210642,5.18916,
TD8936,0.059985,9.69462,4.41176,0.470588,0.145419,0.650024,1.35882,0.550654,0.211827,5.15451,
TD8937,0.060012,9.56366,4.41176,0.470588,0.143455,0.64997,1.36147,0.552182,0.214226,5.08846,
TD8938,0.059955,9.44176,4.41176,0.470588,0.141626,0.650065,1.36406,0.553759,0.216334,5.02714,
TD8939,0.060037,9.32618,4.41176,0.470588,0.139893,0.650035,1.36653,0.555141,0.218466,4.96887,
TD8940,0.060023,9.21659,4.41176,0.470588,0.138249,0.65,1.36888,0.556336,0.220276,4.91359,
TD8941,0.060043,9.11473,4.41176,0.470588,0.136721,0.649994,1.37118,0.557594,0.222058,4.86225,
TD8942,0.059971,9.01815,4.41176,0.470588,0.135272,0.649983,1.37329,0.558674,0.22365,4.81355,
TD8943,0.060031,8.92658,4.41176,0.470588,0.133899,0.649967,1.37541,0.559696,0.225173,4.76746,
TD8944,0.059956,8.80088,4.41176,0.470588,0.132013,0.649945,1.37835,0.561166,0.227283,4.70407,
TD8945,0.059972,8.72315,4.41176,0.470588,0.130847,0.649984,1.38018,0.561989,0.228547,4.66481,
TD8946,0.059989,8.61605,4.41176,0.470588,0.129241,0.649973,1.38277,0.563274,0.230264,4.61088,
TD8947,0.059962,8.55066,4.41176,0.470588,0.12826,0.650064,1.38435,0.564023,0.231295,4.57792,
TD8948,0.059962,8.46024,4.41176,0.470588,0.126904,0.650063,1.38659,0.565038,0.232762,4.53226,
TD8949,0.06004,8.35335,4.41176,0.470588,0.1253,0.649995,1.38929,0.566252,0.234416,4.47833,
TD8950,0.059957,8.28415,4.41176,0.470588,0.124262,0.649995,1.39112,0.56705,0.235477,4.44351,
TD8951,0.059994,8.20429,4.41176,0.470588,0.123064,0.649985,1.39318,0.567942,0.236796,4.40324,
TD8952,0.060016,8.1103,4.41176,0.470588,0.121655,0.650041,1.39571,0.568938,0.238139,4.35584,
TD8953,0.059982,8.03778,4.41176,0.470588,0.120567,0.649955,1.39765,0.569778,0.239325,4.3192,
TD8954,0.060025,14.082,4.41176,0.588235,0.246435,0.650062,1.23935,0.464355,0.069354,7.36437,
TD8955,0.059955,13.8624,4.41176,0.588235,0.242592,0.649974,1.24223,0.46751,0.076243,7.2542,
TD8956,0.060079,13.6542,4.41176,0.588235,0.238949,0.64994,1.24506,0.470729,0.082779,7.14968,
TD8957,0.060013,13.2626,4.41176,0.588235,0.232095,0.650033,1.25041,0.47679,0.094662,6.95308,
TD8958,0.059987,13.0762,4.41176,0.588235,0.228833,0.650049,1.253,0.479568,0.100033,6.85943,
TD8959,0.059981,12.8991,4.41176,0.588235,0.225734,0.650113,1.25553,0.482264,0.105289,6.77056,
TD8960,0.059975,12.7267,4.41176,0.588235,0.222717,0.650016,1.258,0.484728,0.110086,6.6839,
TD8961,0.059978,12.5608,4.41176,0.588235,0.219815,0.650024,1.26041,0.487204,0.114775,6.60056,
TD8962,0.059991,12.4012,4.41176,0.588235,0.217021,0.649977,1.26276,0.489537,0.119206,6.52023,
TD8963,0.060051,12.101,4.41176,0.588235,0.211768,0.649977,1.26735,0.494176,0.127363,6.36938,
TD8964,0.05994,11.9581,4.41176,0.588235,0.209268,0.650075,1.26953,0.496263,0.131241,6.29746,
TD8965,0.059988,11.8203,4.41176,0.588235,0.206856,0.64997,1.27171,0.498375,0.1349,6.22813,
TD8966,0.059954,11.5574,4.41176,0.588235,0.202254,0.649957,1.27588,0.502167,0.141722,6.09593,
TD8967,0.060026,11.4335,4.41176,0.588235,0.200086,0.649993,1.27788,0.50393,0.144919,6.03359,
TD8968,0.059955,11.3122,4.41176,0.588235,0.197964,0.649887,1.27988,0.505656,0.147907,5.97257,
TD8969,0.059989,11.0834,4.41176,0.588235,0.19396,0.649903,1.28371,0.509144,0.153505,5.8573,
TD8970,0.059953,10.9754,4.41176,0.588235,0.19207,0.650021,1.28559,0.51077,0.156263,5.80299,
TD8971,0.060054,10.8696,4.41176,0.588235,0.190217,0.65,1.28741,0.512228,0.158832,5.74973,
TD8972,0.060016,10.6695,4.41176,0.588235,0.186716,0.65004,1.29094,0.515204,0.163644,5.64897,
TD8973,0.060005,10.5736,4.41176,0.588235,0.185038,0.650013,1.29265,0.516521,0.165874,5.60071,
TD8974,0.060008,10.391,4.41176,0.588235,0.181842,0.650084,1.296,0.519158,0.170152,5.50864,
TD8975,0.060021,10.304,4.41176,0.588235,0.180319,0.650052,1.29759,0.520479,0.172076,5.46484,
TD8976,0.060061,10.1368,4.41176,0.588235,0.177395,0.650025,1.30076,0.522808,0.175874,5.38064,
TD8977,0.05997,10.0578,4.41176,0.588235,0.176012,0.649987,1.30229,0.524013,0.177646,5.34084,
TD8978,0.060054,9.90589,4.41176,0.588235,0.173353,0.64995,1.30523,0.526127,0.18103,5.26424,
TD8979,0.060044,9.76324,4.41176,0.588235,0.170857,0.649988,1.30812,0.528191,0.184159,5.19246,
TD8980,0.059985,9.69462,4.41176,0.588235,0.169656,0.650024,1.30947,0.529084,0.185652,5.15778,
TD8981,0.060012,9.56366,4.41176,0.588235,0.167364,0.64997,1.31218,0.530903,0.188404,5.09181,
TD8982,0.059955,9.44176,4.41176,0.588235,0.165231,0.650065,1.31476,0.532751,0.191078,5.03033,
TD8983,0.060037,9.32618,4.41176,0.588235,0.163208,0.650035,1.31723,0.53439,0.193518,4.97214,
TD8984,0.060023,9.21659,4.41176,0.588235,0.16129,0.65,1.31959,0.535829,0.195737,4.91682,
TD8985,0.060043,9.11473,4.41176,0.588235,0.159508,0.649994,1.32182,0.537313,0.19779,4.86544,
TD8986,0.059971,9.01815,4.41176,0.588235,0.157818,0.649983,1.324,0.538609,0.199752,4.81671,
TD8987,0.060031,8.92658,4.41176,0.588235,0.156215,0.649967,1.32606,0.539835,0.201629,4.77059,
TD8988,0.059956,8.80088,4.41176,0.588235,0.154015,0.649945,1.329,0.541584,0.20407,4.70715,
TD8989,0.059972,8.72315,4.41176,0.588235,0.152655,0.649984,1.33082,0.54258,0.205648,4.66787,
TD8990,0.059989,8.61605,4.41176,0.588235,0.150781,0.649973,1.33335,0.544103,0.207754,4.61389,
TD8991,0.059962,8.55066,4.41176,0.588235,0.149637,0.650064,1.335,0.544998,0.208957,4.58091,
TD8992,0.059962,8.46024,4.41176,0.588235,0.148054,0.650063,1.33723,0.546214,0.210766,4.53532,
TD8993,0.06004,8.35335,4.41176,0.588235,0.146184,0.649995,1.33988,0.547666,0.212697,4.48136,
TD8994,0.059957,8.28415,4.41176,0.588235,0.144973,0.649995,1.34165,0.548618,0.214042,4.44641,
TD8995,0.059994,8.20429,4.41176,0.588235,0.143575,0.649985,1.34371,0.549687,0.215568,4.40611,
TD8996,0.060016,8.1103,4.41176,0.588235,0.14193,0.650041,1.34618,0.550994,0.217255,4.35868,
TD8997,0.059982,8.03778,4.41176,0.588235,0.140661,0.649955,1.34812,0.551894,0.218628,4.32211,
TD8998,0.060044,7.32243,4,0.59955,0.182939,0.449963,1.32375,0.45216,-0.348182,3.83476,
TD8999,0.060055,7.22109,4,0.6,0.180527,0.449994,1.3281,0.454206,-0.340835,3.7859,
TD9000,0.060012,7.17274,4,0.6,0.179319,0.44997,1.3304,0.455111,-0.337478,3.7627,
TD9001,0.059955,7.08132,4,0.6,0.177033,0.450018,1.33485,0.456981,-0.330934,3.71864,
TD9002,0.060037,6.99464,4,0.6,0.174866,0.449988,1.33905,0.458732,-0.324901,3.67696,
TD9003,0.060023,6.91244,4,0.6,0.172811,0.45,1.343,0.460253,-0.319124,3.63721,
TD9004,0.060043,6.83605,4,0.6,0.170901,0.45004,1.34675,0.461775,-0.313775,3.60043,
TD9005,0.059971,6.76361,4,0.6,0.16909,0.450006,1.35035,0.463195,-0.308759,3.56544,
TD9006,0.060031,6.69493,4,0.6,0.167373,0.450011,1.3537,0.464517,-0.304062,3.53225,
TD9007,0.059956,6.60066,4,0.6,0.165017,0.449945,1.3584,0.466337,-0.29758,3.48658,
TD9008,0.059972,6.54236,4,0.6,0.163559,0.450005,1.3613,0.467452,-0.293534,3.4584,
TD9009,0.059989,6.46204,4,0.6,0.161551,0.449973,1.36535,0.469036,-0.287991,3.41949,
TD9010,0.059962,6.413,4,0.6,0.160325,0.449979,1.36785,0.469966,-0.28463,3.39579,
TD9011,0.059962,6.34518,4,0.6,0.158629,0.449979,1.3713,0.471341,-0.280034,3.36294,
TD9012,0.06004,6.26501,4,0.6,0.156625,0.449932,1.3754,0.472799,-0.274616,3.32401,
TD9013,0.059957,6.21311,4,0.6,0.155328,0.450036,1.3781,0.473853,-0.271099,3.29885,
TD9014,0.059994,6.15322,4,0.6,0.15383,0.450005,1.3812,0.474926,-0.267152,3.26982,
TD9015,0.060016,6.08272,4,0.6,0.152068,0.45002,1.3849,0.476277,-0.262368,3.2355,
TD9016,0.059982,6.02833,4,0.6,0.150708,0.450015,1.38775,0.477344,-0.258816,3.20908,
TD9017,0.05995,14.1555,4.5,0.9,0.136768,0.449966,1.06265,0.550148,-0.528265,7.19638,
TD9018,0.060025,14.0133,4.5,0.9,0.135394,0.449961,1.06415,0.551281,-0.521607,7.12738,
TD9019,0.059956,13.8154,4.5,0.9,0.133482,0.449944,1.0662,0.552725,-0.512458,7.03126,
TD9020,0.059971,13.692,4.5,0.9,0.13229,0.450006,1.0675,0.553632,-0.50667,6.97134,
TD9021,0.059989,13.522,4.5,0.9,0.130648,0.449973,1.0693,0.554927,-0.498857,6.88884,
TD9022,0.059948,13.4154,4.5,0.9,0.129618,0.449989,1.07045,0.555628,-0.493951,6.83701,
TD9023,0.060043,13.2692,4.5,0.9,0.128205,0.45,1.072,0.556731,-0.487286,6.76592,
TD9024,0.059968,13.1359,4.5,0.9,0.126917,0.450026,1.0734,0.557694,-0.481121,6.70111,
TD9025,0.059985,12.9794,4.5,0.9,0.125405,0.449995,1.0751,0.558784,-0.473926,6.62493,
TD9026,0.059979,12.8438,4.5,0.9,0.124095,0.449948,1.07655,0.559772,-0.467735,6.55905,
TD9027,0.059951,12.728,4.5,0.9,0.122976,0.44999,1.07785,0.560566,-0.462492,6.50266,
TD9028,0.060016,12.5912,4.5,0.9,0.121655,0.45002,1.0793,0.561537,-0.456204,6.43603,
TD9029,0.059952,12.4724,4.5,0.9,0.120506,0.44999,1.08065,0.562362,-0.450793,6.37819,
TD9030,0.059955,13.9836,4,0.6,0.192274,0.474917,1.2734,0.466702,-0.554099,7.14683,
TD9031,0.059948,13.7812,4,0.6,0.189492,0.474935,1.27705,0.469078,-0.541085,7.04892,
TD9032,0.059952,13.587,4,0.6,0.186821,0.475034,1.2806,0.471467,-0.528872,6.95499,
TD9033,0.059956,13.3981,4,0.6,0.184224,0.474962,1.28405,0.47379,-0.516999,6.86334,
TD9034,0.05998,13.2188,4,0.6,0.181758,0.47505,1.28735,0.476041,-0.505618,6.77644,
TD9035,0.060035,12.8762,4,0.6,0.177048,0.474972,1.29365,0.479961,-0.484468,6.61017,
TD9036,0.060076,12.7146,4,0.6,0.174825,0.475048,1.2966,0.481882,-0.474571,6.53163,
TD9037,0.059969,12.5589,4,0.6,0.172684,0.475039,1.29955,0.48383,-0.465149,6.45604,
TD9038,0.059933,12.2624,4,0.6,0.168608,0.475015,1.3051,0.487278,-0.447272,6.31177,
TD9039,0.06,12.1212,4,0.6,0.166667,0.475,1.30775,0.488939,-0.438788,6.24288,
TD9040,0.059925,11.985,4,0.6,0.164794,0.474906,1.31035,0.490487,-0.430712,6.17663,
TD9041,0.059953,11.7268,4,0.6,0.161243,0.474934,1.3153,0.49355,-0.415421,6.05072,
TD9042,0.060052,11.6043,4,0.6,0.159559,0.475051,1.31765,0.495068,-0.408326,5.99086,
TD9043,0.060006,11.4844,4,0.6,0.15791,0.475022,1.32,0.496411,-0.401378,5.93239,
TD9044,0.059941,11.2565,4,0.6,0.154777,0.475025,1.32445,0.499085,-0.388209,5.82102,
TD9045,0.060061,11.1483,4,0.6,0.153289,0.475056,1.3266,0.500279,-0.382107,5.76812,
TD9046,0.060038,10.9409,4,0.6,0.150438,0.474973,1.3307,0.502598,-0.37035,5.66671,
TD9047,0.060043,10.843,4,0.6,0.149092,0.475061,1.3327,0.503795,-0.364733,5.61887,
TD9048,0.060061,10.6539,4,0.6,0.146491,0.47503,1.33655,0.505926,-0.354108,5.52617,
TD9049,0.05995,10.5638,4,0.6,0.145253,0.474977,1.3384,0.506933,-0.349135,5.48211,
TD9050,0.060008,10.391,4,0.6,0.142876,0.474997,1.342,0.508897,-0.339655,5.39745,
TD9051,0.060044,10.3079,4,0.6,0.141734,0.474939,1.3437,0.509728,-0.335008,5.35665,
TD9052,0.060018,10.151,4,0.6,0.139576,0.475067,1.34705,0.51161,-0.326481,5.27979,
TD9053,0.060008,10.0013,4,0.6,0.137517,0.474934,1.35025,0.513189,-0.31829,5.20628,
TD9054,0.059955,9.93049,4,0.6,0.136544,0.47505,1.3518,0.514027,-0.314548,5.17155,
TD9055,0.059983,9.79312,4,0.6,0.134655,0.474966,1.35475,0.515485,-0.307137,5.10405,
TD9056,0.060039,9.66417,4,0.6,0.132882,0.474994,1.3576,0.516912,-0.300314,5.04071,
TD9057,0.059995,9.54199,4,0.6,0.131202,0.474952,1.36035,0.518249,-0.293774,4.98068,
TD9058,0.059981,9.42729,4,0.6,0.129625,0.475018,1.36295,0.519444,-0.287768,4.92435,
TD9059,0.059988,9.31858,4,0.6,0.12813,0.475015,1.3654,0.520676,-0.28212,4.87094,
TD9060,0.060016,9.21553,4,0.6,0.126714,0.47506,1.36775,0.521714,-0.276696,4.82018,
TD9061,0.05995,9.11785,4,0.6,0.12537,0.474926,1.37005,0.522681,-0.271712,4.77217,
TD9062,0.060025,9.02629,4,0.6,0.124111,0.475008,1.3722,0.52375,-0.266952,4.72707,
TD9063,0.059956,8.89878,4,0.6,0.122358,0.474972,1.37525,0.525028,-0.2604,4.66429,
TD9064,0.059971,8.81931,4,0.6,0.121266,0.47503,1.37715,0.525852,-0.256422,4.62518,
TD9065,0.059989,8.70985,4,0.6,0.11976,0.475014,1.3798,0.527055,-0.250844,4.57126,
TD9066,0.059948,8.64118,4,0.6,0.118816,0.474941,1.3815,0.52776,-0.247354,4.53748,
TD9067,0.060043,8.54701,4,0.6,0.117521,0.475,1.38385,0.528739,-0.242628,4.49103,
TD9068,0.059968,8.46113,4,0.6,0.116341,0.474987,1.386,0.529561,-0.238392,4.44865,
TD9069,0.059985,8.36033,4,0.6,0.114955,0.474971,1.38855,0.530672,-0.233358,4.399,
TD9070,0.059979,8.27301,4,0.6,0.113754,0.474974,1.3908,0.531541,-0.229059,4.35595,
TD9071,0.059951,8.1984,4,0.6,0.112728,0.474995,1.3927,0.532179,-0.225354,4.31912,
TD9072,0.060016,8.1103,4,0.6,0.111517,0.474959,1.39505,0.533151,-0.221006,4.27565,
TD9073,0.059952,8.03374,4,0.6,0.110464,0.474995,1.3971,0.533943,-0.217313,4.2379,
TD9074,0.060076,9.53592,4.5,0.6,0.222505,0.475048,1.084,0.448188,-0.517324,4.8719,
TD9075,0.059969,9.41915,4.5,0.6,0.21978,0.475039,1.08835,0.450392,-0.50989,4.81711,
TD9076,0.059933,9.19681,4.5,0.6,0.214592,0.475015,1.0966,0.454629,-0.496015,4.71245,
TD9077,0.06,9.09091,4.5,0.6,0.212121,0.475,1.10055,0.456667,-0.489394,4.66242,
TD9078,0.059925,8.98876,4.5,0.6,0.209738,0.474906,1.1043,0.458427,-0.482996,4.61438,
TD9079,0.059953,8.79508,4.5,0.6,0.205218,0.474934,1.11145,0.462181,-0.47083,4.52287,
TD9080,0.060052,8.70322,4.5,0.6,0.203075,0.475051,1.11485,0.463882,-0.465042,4.4794,
TD9081,0.060006,8.61326,4.5,0.6,0.200976,0.475022,1.11815,0.465547,-0.459374,4.43684,
TD9082,0.059941,8.44238,4.5,0.6,0.196989,0.475025,1.1244,0.468693,-0.448713,4.35585,
TD9083,0.060061,8.3612,4.5,0.6,0.195095,0.475056,1.1274,0.470318,-0.443701,4.31745,
TD9084,0.060038,8.20569,4.5,0.6,0.191466,0.474973,1.1331,0.473195,-0.433944,4.24357,
TD9085,0.060043,8.13228,4.5,0.6,0.189753,0.475061,1.13585,0.474519,-0.429249,4.20873,
TD9086,0.060061,7.99041,4.5,0.6,0.186443,0.47503,1.14105,0.477161,-0.420429,4.1413,
TD9087,0.05995,7.92288,4.5,0.6,0.184867,0.474977,1.14355,0.47841,-0.416216,4.1092,
TD9088,0.060008,7.79322,4.5,0.6,0.181842,0.474997,1.14835,0.480842,-0.408105,4.04741,
TD9089,0.060044,7.73096,4.5,0.6,0.180389,0.474939,1.1506,0.481897,-0.4042,4.01778,
TD9090,0.060018,7.61325,4.5,0.6,0.177642,0.475067,1.155,0.484203,-0.396904,3.96168,
TD9091,0.060008,7.50094,4.5,0.6,0.175022,0.474934,1.15915,0.486186,-0.389924,3.90799,
TD9092,0.059955,7.44787,4.5,0.6,0.173784,0.47505,1.16115,0.487214,-0.386668,3.8827,
TD9093,0.059983,7.34484,4.5,0.6,0.17138,0.474966,1.165,0.489044,-0.380218,3.83339,
TD9094,0.060039,7.24813,4.5,0.6,0.169123,0.474994,1.1686,0.490698,-0.374245,3.78715,
TD9095,0.059995,7.15649,4.5,0.6,0.166985,0.474952,1.17205,0.492366,-0.368559,3.74332,
TD9096,0.059981,7.07047,4.5,0.6,0.164978,0.475018,1.17535,0.49399,-0.363304,3.7021,
TD9097,0.059988,6.98893,4.5,0.6,0.163075,0.475015,1.1784,0.495515,-0.358183,3.66313,
TD9098,0.060016,6.91165,4.5,0.6,0.161272,0.47506,1.18135,0.496832,-0.353531,3.62596,
TD9099,0.05995,6.83839,4.5,0.6,0.159562,0.474926,1.18415,0.498176,-0.348986,3.59084,
TD9100,0.060025,6.76972,4.5,0.6,0.15796,0.475008,1.18675,0.499379,-0.344804,3.55794,
TD9101,0.059956,6.67408,4.5,0.6,0.155729,0.474972,1.19045,0.501112,-0.338932,3.51201,
TD9102,0.059971,6.61449,4.5,0.6,0.154338,0.47503,1.19275,0.50215,-0.335244,3.48341,
TD9103,0.059989,6.53239,4.5,0.6,0.152422,0.475014,1.19595,0.503647,-0.330212,3.44399,
TD9104,0.059948,6.48088,4.5,0.6,0.151221,0.474941,1.19795,0.504537,-0.327068,3.4191,
TD9105,0.060043,6.41026,4.5,0.6,0.149573,0.475,1.20075,0.505769,-0.322756,3.38515,
TD9106,0.059968,6.34585,4.5,0.6,0.14807,0.474987,1.20325,0.506822,-0.318879,3.3542,
TD9107,0.059985,6.27025,4.5,0.6,0.146306,0.474971,1.20625,0.508204,-0.314244,3.3178,
TD9108,0.059979,6.20476,4.5,0.6,0.144778,0.474974,1.20885,0.509307,-0.310238,3.28625,
TD9109,0.059951,6.1488,4.5,0.6,0.143472,0.474995,1.2111,0.510248,-0.306928,3.25927,
TD9110,0.060016,6.08272,4.5,0.6,0.14193,0.474959,1.21375,0.511456,-0.30292,3.22739,
TD9111,0.059955,14.1403,4.25,0.8,0.183824,0.474972,1.1259,0.503959,-0.505798,7.22101,
TD9112,0.059989,13.8543,4.25,0.8,0.180105,0.474924,1.1301,0.506927,-0.490995,7.08229,
TD9113,0.059953,13.7193,4.25,0.8,0.178351,0.474962,1.1321,0.508437,-0.484017,7.01674,
TD9114,0.060054,13.587,4.25,0.8,0.17663,0.475,1.13405,0.509783,-0.47731,6.95245,
TD9115,0.060016,13.3369,4.25,0.8,0.17338,0.47506,1.13775,0.512537,-0.464524,6.83102,
TD9116,0.060005,13.217,4.25,0.8,0.171821,0.47502,1.1395,0.513746,-0.458366,6.77267,
TD9117,0.060008,12.9887,4.25,0.8,0.168853,0.474997,1.1429,0.516171,-0.446811,6.66164,
TD9118,0.060021,12.88,4.25,0.8,0.167439,0.475013,1.14455,0.517259,-0.441396,6.60871,
TD9119,0.060061,12.6711,4.25,0.8,0.164724,0.475038,1.1477,0.519387,-0.430943,6.50684,
TD9120,0.05997,12.5723,4.25,0.8,0.16344,0.474981,1.1492,0.520367,-0.425949,6.45876,
TD9121,0.060054,12.3824,4.25,0.8,0.160971,0.474988,1.15205,0.522288,-0.416543,6.36627,
TD9122,0.060044,12.2041,4.25,0.8,0.158653,0.474982,1.1548,0.524164,-0.407737,6.27923,
TD9123,0.059985,12.1183,4.25,0.8,0.157538,0.475036,1.1561,0.525085,-0.403539,6.2374,
TD9124,0.060012,11.9546,4.25,0.8,0.155409,0.474955,1.15865,0.526718,-0.395457,6.15744,
TD9125,0.059955,11.8022,4.25,0.8,0.153429,0.475038,1.16105,0.528266,-0.388056,6.08309,
TD9126,0.060037,11.6577,4.25,0.8,0.15155,0.475052,1.1633,0.529727,-0.380975,6.01259,
TD9127,0.060023,11.5207,4.25,0.8,0.14977,0.475,1.16545,0.531106,-0.374309,5.94562,
TD9128,0.060043,11.3934,4.25,0.8,0.148114,0.474991,1.1675,0.532414,-0.368235,5.88345,
TD9129,0.059971,11.2727,4.25,0.8,0.146545,0.475031,1.16945,0.533649,-0.362417,5.82437,
TD9130,0.060031,11.1582,4.25,0.8,0.145057,0.475006,1.17125,0.534702,-0.356952,5.76835,
TD9131,0.059956,11.0011,4.25,0.8,0.143014,0.475028,1.1738,0.536304,-0.349395,5.69142,
TD9132,0.059972,10.9039,4.25,0.8,0.141751,0.474975,1.1754,0.537237,-0.344782,5.64388,
TD9133,0.059989,10.7701,4.25,0.8,0.140011,0.47496,1.1776,0.538503,-0.338395,5.57835,
TD9134,0.059962,10.6883,4.25,0.8,0.138948,0.474989,1.17895,0.539333,-0.334545,5.53837,
TD9135,0.059962,10.5753,4.25,0.8,0.137479,0.475042,1.18085,0.540503,-0.329209,5.48297,
TD9136,0.06004,10.4417,4.25,0.8,0.135742,0.474992,1.1831,0.541715,-0.322961,5.41746,
TD9137,0.059957,10.3552,4.25,0.8,0.134617,0.474992,1.1846,0.542612,-0.31894,5.37507,
TD9138,0.059994,10.2554,4.25,0.8,0.13332,0.475028,1.1863,0.543534,-0.314327,5.32612,
TD9139,0.060016,10.1379,4.25,0.8,0.131792,0.474959,1.1883,0.544708,-0.3088,5.26855,
TD9140,0.059982,10.0472,4.25,0.8,0.130614,0.475033,1.1899,0.545564,-0.304632,5.22405,
TD9141,0.06006,14.0081,4.25,0.7,0.175101,0.500088,1.17205,0.511994,-0.481527,7.18158,
TD9142,0.060081,13.5777,4.25,0.7,0.169722,0.5,1.178,0.516463,-0.459437,6.97183,
TD9143,0.059963,13.3623,4.25,0.7,0.167029,0.500084,1.181,0.518624,-0.448472,6.86688,
TD9144,0.060013,13.1536,4.25,0.7,0.16442,0.5,1.18395,0.520717,-0.437849,6.76504,
TD9145,0.060081,12.9555,4.25,0.7,0.161943,0.500081,1.18675,0.522915,-0.427854,6.66834,
