CLUSTER,1
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD258,0.059934,31.6756,3,0.2,0.255037,0.54986,1.05463,0.396072,-3.97195,14.8227,
TD259,0.060133,35.9063,3,0.2,0.433651,0.575022,0.7411,0.240243,-3.91934,15.7193,
TD260,0.060062,34.8583,3,0.2,0.420994,0.574797,0.7794,0.253719,-3.92254,15.3929,
TD261,0.060027,33.8881,3,0.2,0.409277,0.575171,0.811967,0.265757,-3.89823,15.0808,
TD262,0.059995,32.9705,3,0.2,0.398195,0.574993,0.839967,0.276347,-3.85426,14.7754,
TD263,0.059964,32.1013,3,0.2,0.387697,0.574826,0.8643,0.28612,-3.79659,14.4769,
TD264,0.059834,64.6202,3,0.666633,0.520291,0.574922,0.5968,0.270031,-4.53226,29.6275,
TD265,0.060097,54.8829,3,0.666633,0.441891,0.574901,0.727167,0.315952,-4.14892,25.8285,
TD266,0.060054,48.1209,3,0.666667,0.387447,0.574971,0.790033,0.352577,-3.61372,22.9907,
TD267,0.059868,43.2301,3,0.666667,0.348068,0.575009,0.825467,0.380439,-3.17647,20.8528,
TD268,0.05993,39.592,3,0.666667,0.318776,0.575072,0.847567,0.401658,-2.84412,19.2235,
TD269,0.059958,36.8655,3,0.666667,0.296824,0.574948,0.8623,0.418225,-2.59662,17.984,
TD270,0.059994,34.8192,3,0.666667,0.280348,0.574993,0.872433,0.430614,-2.41267,17.0446,
TD271,0.060054,33.2976,3,0.666667,0.268097,0.575067,0.8795,0.439946,-2.27802,16.3413,
TD272,0.059934,31.6756,3,0.666667,0.255037,0.574853,0.886633,0.449885,-2.13645,15.5874,
TD273,0.059977,47.7509,3,0.666667,0.576701,0.599769,0.508167,0.237601,-3.00192,21.8174,
TD274,0.060125,45.8134,3,0.666667,0.553301,0.599779,0.5628,0.248986,-3.07156,21.118,
TD275,0.059929,44.0426,3,0.666667,0.531915,0.6,0.6072,0.260284,-3.07518,20.4624,
TD276,0.060089,42.4036,3,0.666667,0.51212,0.599863,0.643633,0.271424,-3.03653,19.8392,
TD277,0.059947,40.9091,3,0.666667,0.494071,0.600132,0.673867,0.28195,-2.97365,19.2582,
TD278,0.060134,39.5164,3,0.666667,0.477251,0.600064,0.6992,0.292396,-2.89532,18.7041,
TD279,0.060018,38.2271,3,0.666667,0.461681,0.600185,0.720667,0.302247,-2.80979,18.1816,
TD280,0.059928,37.0304,3,0.666667,0.447227,0.600179,0.739,0.311568,-2.72123,17.6884,
TD281,0.060133,35.9063,3,0.666667,0.433651,0.599884,0.754833,0.320324,-2.63169,17.2177,
TD282,0.060062,34.8583,3,0.666667,0.420994,0.600056,0.7686,0.328936,-2.5442,16.7735,
TD283,0.060027,33.8881,3,0.666667,0.409277,0.6,0.780667,0.336971,-2.4603,16.358,
TD284,0.059995,32.9705,3,0.666667,0.398195,0.599947,0.7913,0.344837,-2.37882,15.961,
TD285,0.059964,32.1013,3,0.666667,0.387697,0.599897,0.800767,0.352029,-2.30085,15.581,
TD286,0.05974,38.961,6.42857,1.42857,0.649351,0.624675,0.363,0.202597,-0.542208,19.3981,
TD287,0.060125,34.0329,6.42857,1.42857,0.567215,0.625071,0.564786,0.252978,-0.535451,17.0879,
TD288,0.060123,31.9116,3,0.666667,0.385406,0.449897,0.6671,0.352004,-2.70683,14.5193,
TD289,0.059981,38.8004,2.33333,0.2,0.312402,0.525148,1.2112,0.289285,-4.40644,18.7501,
TD290,0.059854,36.2628,2.33333,0.2,0.291971,0.524964,1.23897,0.312117,-3.81372,17.7095,
TD291,0.060044,34.3664,2.33333,0.2,0.276702,0.524903,1.25653,0.328445,-3.3896,16.899,
TD292,0.059995,32.9705,2.33333,0.2,0.265463,0.525086,1.26807,0.340058,-3.09105,16.287,
TD293,0.060123,31.9116,2.33333,0.2,0.256937,0.524923,1.27607,0.348407,-2.87359,15.8147,
TD294,0.060026,52.8736,3,0.666667,0.425713,0.524904,0.698367,0.328225,-4.20221,24.4683,
TD295,0.060128,46.6742,3,0.666667,0.375799,0.524991,0.766567,0.360391,-3.7888,21.9384,
TD296,0.060081,42.1589,3,0.666667,0.339443,0.525119,0.8067,0.385608,-3.41174,20.02,
TD297,0.059981,38.8004,3,0.666667,0.312402,0.525148,0.832333,0.404873,-3.10997,18.5573,
TD298,0.059854,36.2628,3,0.666667,0.291971,0.524964,0.849633,0.419854,-2.8762,17.433,
TD299,0.060044,34.3664,3,0.666667,0.276702,0.524903,0.8616,0.431101,-2.69978,16.5838,
TD300,0.059995,32.9705,3,0.666667,0.265463,0.525086,0.869933,0.439607,-2.57022,15.9538,
TD301,0.060123,31.9116,3,0.666667,0.256937,0.524923,0.875967,0.446043,-2.47199,15.4733,
TD302,0.060128,46.6742,3,0.2,0.375799,0.549793,0.837533,0.270575,-5.63209,20.4769,
TD303,0.060081,42.1589,3,0.2,0.339443,0.549898,0.923267,0.311609,-5.29871,18.9229,
TD304,0.059981,38.8004,3,0.2,0.312402,0.550141,0.973633,0.339269,-4.92565,17.6764,
TD305,0.059854,36.2628,3,0.2,0.291971,0.550073,1.00583,0.359708,-4.60263,16.6891,
TD306,0.060044,34.3664,3,0.2,0.276702,0.550083,1.02737,0.374654,-4.34698,15.9297,
TD307,0.059995,32.9705,3,0.2,0.265463,0.55004,1.04197,0.385984,-4.1537,15.3597,
TD308,0.060123,31.9116,3,0.2,0.256937,0.549846,1.05237,0.394142,-4.00514,14.9211,
TD309,0.060044,34.3664,3,0.2,0.415053,0.574986,0.7963,0.259823,-3.91339,15.236,
TD310,0.059995,32.9705,3,0.2,0.398195,0.574993,0.8399,0.276347,-3.85399,14.7752,
TD311,0.060123,31.9116,3,0.2,0.385406,0.575026,0.869433,0.288284,-3.78212,14.4108,
TD312,0.060079,61.6683,3,0.666633,0.496524,0.574975,0.642467,0.283019,-4.49057,28.5139,
TD313,0.060026,52.8736,3,0.666633,0.425713,0.575138,0.747933,0.326522,-4.00341,25.0017,
TD314,0.060128,46.6742,3,0.666667,0.375799,0.574972,0.801267,0.360767,-3.48666,22.3653,
TD315,0.060081,42.1589,3,0.666667,0.339443,0.575017,0.832267,0.386626,-3.07875,20.3761,
TD316,0.059981,38.8004,3,0.666667,0.312402,0.575133,0.852033,0.406748,-2.77195,18.8654,
TD317,0.059854,36.2628,3,0.666667,0.291971,0.574891,0.865333,0.421898,-2.54219,17.708,
TD318,0.060044,34.3664,3,0.666667,0.276702,0.574986,0.874567,0.433315,-2.37272,16.8356,
TD319,0.059995,32.9705,3,0.666667,0.265463,0.574993,0.880967,0.441996,-2.24927,16.1895,
TD320,0.060123,31.9116,3,0.666667,0.256937,0.575026,0.885633,0.448613,-2.15699,15.6973,
TD321,0.060123,31.9116,6.42857,0.428571,0.385406,0.575026,1.0055,0.317575,-0.903392,15.9211,
TD322,0.060277,36.1664,6.42857,1.42857,0.602773,0.625075,0.487,0.230862,-0.553948,18.0934,
TD323,0.059958,36.8655,6.42857,0.464286,0.311665,0.552093,1.12993,0.378747,-1.01484,18.4135,
TD324,0.059994,34.8192,6.42857,0.464286,0.294365,0.552004,1.15907,0.396692,-0.936922,17.434,
TD325,0.060054,33.2976,6.42857,0.464286,0.281501,0.552011,1.17936,0.410188,-0.879357,16.7021,
TD326,0.059934,31.6756,6.42857,0.464286,0.267789,0.5519,1.19993,0.424126,-0.818669,15.9189,
TD327,0.060054,48.1209,6.42857,1.46429,0.600542,0.602092,0.473071,0.236343,-0.698566,23.9182,
TD328,0.059868,43.2301,6.42857,1.46429,0.539506,0.602158,0.606143,0.273234,-0.670379,21.6116,
TD329,0.05993,39.592,6.42857,1.46429,0.494103,0.601849,0.683357,0.303156,-0.609818,19.8744,
TD330,0.059958,36.8655,6.42857,1.46429,0.460077,0.601959,0.731929,0.3271,-0.552686,18.561,
TD331,0.059994,34.8192,6.42857,1.46429,0.434539,0.602187,0.764214,0.345949,-0.506027,17.5697,
TD332,0.060054,33.2976,6.42857,1.46429,0.41555,0.602145,0.786071,0.360054,-0.470509,16.8298,
TD333,0.059934,31.6756,6.42857,1.46429,0.395307,0.601887,0.807714,0.375414,-0.432288,16.0383,
TD334,0.059865,64.6538,6.42857,1.46421,0.54659,0.626757,0.640929,0.263404,-0.967205,32.2046,
TD335,0.060131,54.1176,6.42857,1.46421,0.457516,0.627015,0.768286,0.326797,-0.75817,27.1464,
TD336,0.06015,46.6917,6.42857,1.46429,0.394737,0.627068,0.828929,0.37594,-0.588722,23.5252,
TD337,0.060093,41.2351,6.42857,1.46429,0.348606,0.627158,0.864786,0.413679,-0.468127,20.8443,
TD338,0.059982,37.0636,6.42857,1.46429,0.313339,0.626977,0.889,0.442853,-0.38108,18.786,
TD339,0.060136,33.7959,6.42857,1.46429,0.285714,0.626939,0.906786,0.466395,-0.315918,17.1693,
TD340,0.059977,47.7509,5.29412,1.20588,0.595925,0.602076,0.492588,0.236832,-0.998462,23.499,
TD341,0.060125,45.8134,5.29412,1.20588,0.571745,0.601992,0.550412,0.250461,-1.00295,22.6193,
TD342,0.059929,44.0426,5.29412,1.20588,0.549645,0.602128,0.597412,0.263475,-0.988298,21.8089,
TD343,0.060089,42.4036,5.29412,1.20588,0.529191,0.601912,0.636118,0.276203,-0.962445,21.0522,
TD344,0.059947,40.9091,5.29412,1.20588,0.51054,0.602108,0.668353,0.288538,-0.930501,20.3574,
TD345,0.060134,39.5164,5.29412,1.20588,0.493159,0.601973,0.695588,0.30035,-0.895323,19.7057,
TD346,0.060018,38.2271,5.29412,1.20588,0.47707,0.602031,0.718765,0.31148,-0.859341,19.0988,
TD347,0.059928,37.0304,5.29412,1.20588,0.462135,0.601968,0.738706,0.322004,-0.823792,18.5328,
TD348,0.060133,35.9063,5.29412,1.20588,0.448106,0.601908,0.756059,0.331888,-0.788956,17.9983,
TD349,0.060062,34.8583,5.29412,1.20588,0.435027,0.602021,0.771235,0.341566,-0.755543,17.4982,
TD350,0.060027,33.8881,5.29412,1.20588,0.42292,0.602183,0.784706,0.350887,-0.723874,17.0341,
TD351,0.059995,32.9705,5.29412,1.20588,0.411468,0.602071,0.796647,0.359437,-0.693921,16.5933,
TD352,0.059964,32.1013,5.29412,1.20588,0.40062,0.601964,0.807353,0.367537,-0.665288,16.1747,
TD353,0.059982,37.0636,4.73684,1.07895,0.313339,0.452104,0.835789,0.42256,-1.29543,18.2632,
TD354,0.060136,33.7959,4.73684,1.07895,0.285714,0.451973,0.869211,0.444082,-1.16571,16.7219,
TD355,0.060136,33.7959,4.73684,0.342105,0.285714,0.527075,1.117,0.381224,-1.82204,16.5644,
TD356,0.060097,54.8829,4.73684,1.07895,0.463986,0.57711,0.727,0.318604,-1.5939,27.0627,
TD357,0.060054,48.1209,4.73684,1.07895,0.406819,0.576908,0.796895,0.359938,-1.34986,23.8993,
TD358,0.059868,43.2301,4.73684,1.07895,0.365472,0.577097,0.836316,0.391925,-1.15907,21.5722,
TD359,0.05993,39.592,4.73684,1.07895,0.334715,0.576984,0.861211,0.416321,-1.01817,19.824,
TD360,0.059958,36.8655,4.73684,1.07895,0.311665,0.577026,0.878053,0.435144,-0.914515,18.5061,
TD361,0.059994,34.8192,4.73684,1.07895,0.294365,0.576955,0.889842,0.449397,-0.83852,17.5133,
TD362,0.060054,33.2976,4.73684,1.07895,0.281501,0.576944,0.898211,0.460054,-0.78311,16.7727,
TD363,0.059934,31.6756,4.73684,1.07895,0.267789,0.576894,0.906789,0.471308,-0.72558,15.9816,
TD364,0.059995,32.9705,4.09091,0.295455,0.411468,0.577117,0.891364,0.285373,-2.13512,15.7852,
TD365,0.059964,32.1013,4.09091,0.295455,0.40062,0.576893,0.917091,0.295684,-2.08684,15.427,
TD366,0.060089,42.4036,3.75,0.270833,0.358484,0.552066,0.954417,0.312393,-3.42335,19.9877,
TD367,0.059947,40.9091,3.75,0.270833,0.34585,0.552042,0.980792,0.326087,-3.30534,19.3788,
TD368,0.060134,39.5164,3.75,0.270833,0.334076,0.55202,1.00308,0.338848,-3.18645,18.8002,
TD369,0.060018,38.2271,3.75,0.270833,0.323176,0.55217,1.02221,0.350262,-3.0711,18.2564,
TD370,0.059928,37.0304,3.75,0.270833,0.313059,0.552177,1.03875,0.361061,-2.96035,17.7454,
TD371,0.060133,35.9063,3.75,0.270833,0.303556,0.551894,1.05321,0.370916,-2.854,17.2596,
TD372,0.060062,34.8583,3.75,0.270833,0.294695,0.552063,1.06596,0.380017,-2.75386,16.8024,
TD373,0.060027,33.8881,3.75,0.270833,0.286494,0.551978,1.07729,0.388813,-2.66003,16.3763,
TD374,0.059995,32.9705,3.75,0.270833,0.278736,0.552164,1.08742,0.396868,-2.57101,15.9697,
TD375,0.059964,32.1013,3.75,0.270833,0.271388,0.551822,1.09654,0.404239,-2.48695,15.5821,
TD376,0.059958,36.8655,3.33333,0.759259,0.460077,0.501929,0.619667,0.316118,-2.28169,17.2461,
TD377,0.059994,34.8192,3.33333,0.759259,0.434539,0.502103,0.665889,0.331091,-2.22988,16.4113,
TD378,0.060054,33.2976,3.33333,0.759259,0.41555,0.502145,0.696852,0.342627,-2.16837,15.7791,
TD379,0.059934,31.6756,3.33333,0.759259,0.395307,0.501913,0.726926,0.355522,-2.0862,15.0946,
TD380,0.060097,54.8829,3.33333,0.759259,0.463986,0.526734,0.65063,0.311091,-3.37296,25.7296,
TD381,0.060054,48.1209,3.33333,0.759259,0.406819,0.526928,0.739741,0.347152,-3.07245,22.9101,
TD382,0.059868,43.2301,3.33333,0.759259,0.365472,0.526975,0.789963,0.375566,-2.75496,20.788,
TD383,0.05993,39.592,3.33333,0.759259,0.334715,0.526937,0.821185,0.397832,-2.49251,19.1693,
TD384,0.059958,36.8655,3.33333,0.759259,0.311665,0.526863,0.841852,0.41496,-2.28911,17.9371,
TD385,0.059994,34.8192,3.33333,0.759259,0.294365,0.527054,0.856037,0.428091,-2.13485,17.0022,
TD386,0.060054,33.2976,3.33333,0.759259,0.281501,0.527078,0.865889,0.437802,-2.02011,16.3019,
TD387,0.059934,31.6756,3.33333,0.759259,0.267789,0.526906,0.875852,0.448355,-1.8985,15.5511,
TD388,0.059868,43.2301,2.59259,0.240704,0.539506,0.651932,0.943444,0.188653,-3.43195,20.7953,
TD389,0.05993,39.592,2.59259,0.240741,0.494103,0.651897,1.04333,0.222187,-2.7335,19.4979,
TD390,0.059958,36.8655,2.59259,0.240741,0.460077,0.651825,1.09237,0.248145,-2.16355,18.3847,
TD391,0.059994,34.8192,2.59259,0.240741,0.434539,0.652089,1.11919,0.268573,-1.75862,17.49,
TD392,0.060054,33.2976,2.59259,0.240741,0.41555,0.652011,1.135,0.283646,-1.48097,16.7992,
TD393,0.059934,31.6756,2.59259,0.240741,0.395307,0.651875,1.14881,0.300179,-1.21041,16.0446,
TD394,0.059982,37.0636,2.41379,0.706897,0.462548,0.527007,0.887172,0.290063,-2.55327,18.0743,
TD395,0.060136,33.7959,2.41379,0.706897,0.421769,0.527075,0.935138,0.312925,-2.11837,16.6827,
TD396,0.06015,46.6917,3.10345,0.224103,0.394737,0.577068,0.864862,0.284962,-5.04587,21.156,
TD397,0.060093,41.2351,3.10345,0.224103,0.348606,0.577025,0.953621,0.328685,-4.52789,19.1205,
TD398,0.059982,37.0636,3.10345,0.224103,0.313339,0.577141,1.00476,0.361683,-4.02537,17.4443,
TD399,0.060136,33.7959,3.10345,0.224138,0.285714,0.577143,1.03759,0.387755,-3.60735,16.0727,
TD400,0.059964,32.1013,6.92308,0.5,0.40062,0.576893,0.969846,0.311192,-0.776945,16.0561,
TD401,0.059934,31.6756,6.92308,0.5,0.395307,0.576894,0.982538,0.315481,-0.765111,15.8551,
TD402,0.060136,33.7959,6.92308,0.5,0.421769,0.601905,0.953462,0.303673,-0.766531,16.9301,
TD403,0.060093,41.2351,6.92308,0.5,0.514608,0.652058,0.801231,0.24502,-0.848274,20.576,
TD404,0.059982,37.0636,6.92308,0.5,0.462548,0.652044,0.924231,0.284691,-0.740973,18.618,
TD405,0.060136,33.7959,6.92308,0.5,0.421769,0.651973,0.998154,0.319184,-0.637007,17.0571,
TD406,0.059865,64.6538,6.92308,1.57685,0.54659,0.652264,0.664615,0.261322,-0.813639,32.3332,
TD407,0.060131,54.1176,6.92308,1.57685,0.457516,0.652288,0.779769,0.326797,-0.610022,27.227,
TD408,0.06015,46.6917,6.92308,1.57692,0.394737,0.65188,0.835,0.376692,-0.459774,23.5823,
TD409,0.060093,41.2351,6.92308,1.57692,0.348606,0.652058,0.868077,0.415007,-0.355578,20.8888,
TD410,0.059982,37.0636,6.92308,1.57692,0.313339,0.652044,0.890769,0.444942,-0.280812,18.8224,
TD411,0.060136,33.7959,6.92308,1.57692,0.285714,0.651973,0.907692,0.468299,-0.225578,17.2003,
TD412,0.059934,31.6756,4.66667,1.36667,0.395307,0.501913,1.00733,0.345575,-0.44963,16.0173,
TD413,0.059982,37.0636,6,1.36667,0.462548,0.527007,0.663933,0.328559,-0.713817,18.4757,
TD414,0.060136,33.7959,6,1.36667,0.421769,0.527075,0.729667,0.355374,-0.650612,16.9181,
TD415,0.060089,42.4036,6,1.36667,0.529191,0.552066,0.5672,0.285422,-0.768522,21.0522,
TD416,0.059947,40.9091,6,1.36667,0.51054,0.552042,0.605067,0.296443,-0.75527,20.3501,
TD417,0.060134,39.5164,6,1.36667,0.493159,0.55202,0.6376,0.30735,-0.737194,19.6927,
TD418,0.060018,38.2271,6,1.36667,0.47707,0.55217,0.665733,0.317328,-0.71622,19.0816,
TD419,0.059928,37.0304,6,1.36667,0.462135,0.552177,0.690333,0.32737,-0.693798,18.5122,
TD420,0.060133,35.9063,6,1.36667,0.448106,0.551894,0.711933,0.336803,-0.670425,17.9757,
TD421,0.060062,34.8583,6,1.36667,0.435027,0.552063,0.731067,0.345495,-0.647207,17.474,
TD422,0.060027,33.8881,6,1.36667,0.42292,0.551978,0.748133,0.354161,-0.624829,17.0085,
TD423,0.059995,32.9705,6,1.36667,0.411468,0.552164,0.7634,0.362357,-0.602602,16.567,
TD424,0.059964,32.1013,6,1.36667,0.40062,0.551822,0.7772,0.370121,-0.581287,16.1476,
TD425,0.060093,41.2351,5,1.13889,0.514608,0.552125,0.602889,0.290505,-1.083,20.2918,
TD426,0.059982,37.0636,5,1.13889,0.462548,0.552074,0.695611,0.323187,-1.00179,18.3721,
TD427,0.060136,33.7959,5,1.13889,0.421769,0.552109,0.754333,0.351293,-0.90449,16.843,
TD428,0.060093,41.2351,3.88889,0.361056,0.348606,0.577025,1.27889,0.324701,-0.941567,20.7965,
TD429,0.059982,37.0636,3.88889,0.361111,0.313339,0.577141,1.31017,0.360191,-0.62459,18.7699,
TD430,0.060136,33.7959,3.88889,0.361111,0.285714,0.577143,1.33022,0.388299,-0.416871,17.1627,
TD431,0.059994,34.8192,3.5,0.325,0.294365,0.527054,1.342,0.337258,-1.25343,17.5083,
TD432,0.060054,33.2976,3.5,0.325,0.281501,0.527078,1.35635,0.351743,-1.09973,16.7831,
TD433,0.059934,31.6756,3.5,0.325,0.267789,0.526906,1.37025,0.366998,-0.947207,16.0033,
TD434,0.059834,64.6202,3.5,1.02495,0.546306,0.601977,0.84695,0.245578,-1.79553,32.1202,
TD435,0.060097,54.8829,3.5,1.025,0.463986,0.601856,0.9386,0.296509,-1.09898,27.5692,
TD436,0.060054,48.1209,3.5,1.025,0.406819,0.602092,0.9761,0.336304,-0.683456,24.2917,
TD437,0.059868,43.2301,3.5,1.025,0.365472,0.602158,0.9956,0.366516,-0.436129,21.8862,
TD438,0.05993,39.592,3.5,1.025,0.334715,0.601849,1.00745,0.389863,-0.28116,20.0838,
TD439,0.059958,36.8655,3.5,1.025,0.311665,0.601959,1.01545,0.407539,-0.179875,18.7281,
TD440,0.059994,34.8192,3.5,1.025,0.294365,0.602187,1.0211,0.421082,-0.111578,17.7084,
TD441,0.060054,33.2976,3.5,1.025,0.281501,0.602145,1.02515,0.431099,-0.064879,16.9491,
TD442,0.059934,31.6756,3.5,1.025,0.267789,0.601887,1.02945,0.441979,-0.018873,16.1387,
TD443,0.06015,46.6917,3.18182,0.295409,0.394737,0.60188,1.19177,0.290602,-1.78835,23.3801,
TD444,0.060093,41.2351,3.18182,0.295409,0.348606,0.601926,1.23177,0.333997,-1.14143,20.8054,
TD445,0.059982,37.0636,3.18182,0.295409,0.313339,0.60191,1.25318,0.367353,-0.743957,18.7819,
TD446,0.060136,33.7959,3.18182,0.295455,0.285714,0.601905,1.26664,0.393741,-0.487891,17.1758,
TD447,0.059981,43.7363,6.42857,0.464286,0.328022,0.552015,1.10064,0.362074,-1.21712,21.7579,
TD448,0.059854,40.8759,6.42857,0.464286,0.306569,0.551825,1.13829,0.384526,-1.10949,20.395,
TD449,0.060044,38.7382,6.42857,0.464286,0.290537,0.55202,1.16407,0.401771,-1.0285,19.3702,
TD450,0.059995,37.1649,6.42857,0.464286,0.278736,0.551898,1.18193,0.414123,-0.969472,18.6127,
TD451,0.060123,35.9712,6.42857,0.464286,0.269784,0.551901,1.19486,0.42369,-0.924974,18.0365,
TD452,0.059945,35.1141,6.42857,0.464286,0.263356,0.552044,1.204,0.43065,-0.893153,17.6218,
TD453,0.06002,34.2969,6.42857,0.464286,0.257227,0.551935,1.2125,0.436796,-0.863302,17.2256,
TD454,0.06012,33.5329,6.42857,0.464286,0.251497,0.552096,1.22036,0.443114,-0.835689,16.8551,
TD455,0.059981,32.8022,6.42857,0.464286,0.246017,0.552015,1.22764,0.448688,-0.809513,16.5,
TD456,0.060106,32.1175,6.42857,0.464286,0.240881,0.551961,1.2345,0.454003,-0.785042,16.167,
TD457,0.060128,52.6118,6.42857,1.43929,0.573093,0.600902,0.543286,0.251409,-0.798572,26.1548,
TD458,0.060081,47.5221,6.42857,1.43929,0.517651,0.600815,0.653857,0.285811,-0.744739,23.7458,
TD459,0.059981,43.7363,6.42857,1.43929,0.476414,0.601062,0.719071,0.314277,-0.673852,21.9331,
TD460,0.059854,40.8759,6.42857,1.43929,0.445255,0.600876,0.760643,0.336642,-0.611679,20.5524,
TD461,0.060044,38.7382,6.42857,1.43929,0.42197,0.600996,0.788357,0.354178,-0.562258,19.5155,
TD462,0.059995,37.1649,6.42857,1.43929,0.404831,0.601009,0.807143,0.367401,-0.525352,18.7494,
TD463,0.060123,35.9712,6.42857,1.43929,0.391829,0.600976,0.8205,0.377441,-0.497431,18.1668,
TD464,0.059945,35.1141,6.42857,1.43929,0.382493,0.600953,0.829857,0.38475,-0.47705,17.7479,
TD465,0.06002,34.2969,6.42857,1.43929,0.373591,0.600931,0.838429,0.39172,-0.457864,17.3479,
TD466,0.06012,33.5329,6.42857,1.43929,0.365269,0.600958,0.846214,0.398323,-0.44,16.9737,
TD467,0.059981,32.8022,6.42857,1.43929,0.35731,0.600984,0.8535,0.404639,-0.423149,16.615,
TD468,0.060106,32.1175,6.42857,1.43929,0.349851,0.601055,0.860143,0.410645,-0.407203,16.2787,
TD469,0.060079,69.5134,6.42857,1.46421,0.521351,0.62711,0.687786,0.28004,-1.03029,34.6544,
TD470,0.060026,59.5998,6.42857,1.46429,0.446999,0.627075,0.783,0.33461,-0.821201,29.8753,
TD471,0.060128,52.6118,6.42857,1.46429,0.394589,0.626832,0.831357,0.375799,-0.663284,26.4649,
TD472,0.060081,47.5221,6.42857,1.46429,0.356415,0.626952,0.860429,0.406993,-0.552274,23.965,
TD473,0.059981,43.7363,6.42857,1.46429,0.328022,0.626992,0.879786,0.430803,-0.47329,22.0993,
TD474,0.059854,40.8759,6.42857,1.46429,0.306569,0.626861,0.893429,0.448759,-0.416058,20.6861,
TD475,0.060044,38.7382,6.42857,1.46429,0.290537,0.627006,0.903286,0.462645,-0.374377,19.6287,
TD476,0.059995,37.1649,6.42857,1.46429,0.278736,0.627024,0.910429,0.472525,-0.344571,18.8492,
TD477,0.060123,35.9712,6.42857,1.46429,0.269784,0.626927,0.915786,0.480216,-0.322456,18.2577,
TD478,0.059945,35.1141,6.42857,1.46429,0.263356,0.627038,0.919643,0.485829,-0.306747,17.8327,
TD479,0.06002,34.2969,6.42857,1.46429,0.257227,0.626899,0.923214,0.490936,-0.292014,17.4272,
TD480,0.06012,33.5329,6.42857,1.46429,0.251497,0.627066,0.926643,0.496048,-0.278323,17.0481,
TD481,0.059981,32.8022,6.42857,1.46429,0.246017,0.626992,0.929857,0.500469,-0.265464,16.6853,
TD482,0.060106,32.1175,6.42857,1.46429,0.240881,0.626979,0.932929,0.504932,-0.253499,16.3453,
TD483,0.059995,37.1649,5.29412,1.18529,0.404831,0.475976,0.720412,0.361561,-1.00743,18.348,
TD484,0.060123,35.9712,5.29412,1.18529,0.391829,0.475848,0.742,0.370247,-0.978931,17.7893,
TD485,0.059945,35.1141,5.29412,1.18529,0.382493,0.476047,0.757,0.376724,-0.95686,17.387,
TD486,0.06002,34.2969,5.29412,1.18529,0.373591,0.475992,0.770647,0.382901,-0.934836,17.002,
TD487,0.06012,33.5329,5.29412,1.18529,0.365269,0.475928,0.783118,0.388743,-0.913293,16.6414,
TD488,0.059981,32.8022,5.29412,1.18529,0.35731,0.475867,0.794588,0.39433,-0.891987,16.2957,
TD489,0.060106,32.1175,5.29412,1.18529,0.349851,0.476027,0.805118,0.399633,-0.87153,15.9713,
TD490,0.060081,47.5221,4.11765,0.361765,0.347929,0.576035,1.29218,0.323489,-0.976918,23.9352,
TD491,0.059981,43.7363,4.11765,0.361765,0.320212,0.57607,1.31765,0.352702,-0.709778,22.094,
TD492,0.059854,40.8759,4.11765,0.361765,0.29927,0.576058,1.33377,0.374307,-0.534599,20.6893,
TD493,0.060044,38.7382,4.11765,0.361765,0.283619,0.576093,1.34465,0.390426,-0.417266,19.6342,
TD494,0.059995,37.1649,4.11765,0.361765,0.2721,0.576055,1.35218,0.402442,-0.3382,18.8548,
TD495,0.060123,35.9712,4.11765,0.361765,0.263361,0.576053,1.35771,0.411357,-0.282117,18.2626,
TD496,0.059945,35.1141,4.11765,0.361765,0.257086,0.576122,1.36159,0.417858,-0.243792,17.8367,
TD497,0.06002,34.2969,4.11765,0.361765,0.251102,0.575943,1.36523,0.423812,-0.208966,17.4302,
TD498,0.06012,33.5329,4.11765,0.361765,0.245509,0.576048,1.36865,0.429701,-0.177485,17.0498,
TD499,0.059981,32.8022,4.11765,0.361765,0.240159,0.575914,1.37188,0.434864,-0.148782,16.6858,
TD500,0.060106,32.1175,4.11765,0.361765,0.235146,0.57605,1.37494,0.440009,-0.122735,16.3446,
TD501,0.060128,52.6118,5.29412,1.20588,0.582488,0.602029,0.529176,0.243893,-1.12477,25.8914,
TD502,0.060081,47.5221,5.29412,1.20588,0.526137,0.601833,0.645941,0.278004,-1.07604,23.5577,
TD503,0.059981,43.7363,5.29412,1.20588,0.484224,0.601999,0.712941,0.306154,-0.985005,21.7894,
TD504,0.059854,40.8759,5.29412,1.20588,0.452555,0.602044,0.754529,0.328467,-0.900438,20.4362,
TD505,0.060044,38.7382,5.29412,1.20588,0.428888,0.602103,0.781706,0.346154,-0.832595,19.4164,
TD506,0.059995,37.1649,5.29412,1.20588,0.411468,0.602071,0.799882,0.359172,-0.781524,18.6618,
TD507,0.060123,35.9712,5.29412,1.20588,0.398253,0.602004,0.812706,0.369476,-0.742549,18.0868,
TD508,0.059945,35.1141,5.29412,1.20588,0.388763,0.601956,0.821529,0.376975,-0.714322,17.6732,
